,Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Settlement (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Lat,Long,Australia,France,India,Italy,Japan,Philippines,Portugal,Scotland,South Africa,Spain,Thailand,Turkey,Wind speed at 50,Wind speed at 100,Wind speed at 200
1022,292.85013525454536,14.011588299090908,4.9620394466060604,2.1767038039696973,6.860778712909091,19.007720943333325,7.074592537878789,1.1137952288818178,1.1199667434212124,43.52396229818181,-7.73228287721212,0,0,0,0,0,0,0,0,0,1,0,0,7.956455454545455,8.56590696969697,9.226429393939393
1023,297.99371422727273,20.730948563636364,4.398061164727274,1.6641818419999999,10.638244812181815,16.627889818181814,13.372538655454544,2.8961829612727272,1.3183220310818182,43.55785466545455,-7.662888041000001,0,0,0,0,0,0,0,0,0,1,0,0,8.589867272727274,8.849897272727274,9.29178818181818
1024,77.97404069142857,9.257381038857144,8.464263681999999,0.7688280149428571,5.044150080857143,2.9881516147142864,4.528951225285714,2.4479356940000003,13.85996756,41.32717048000001,-7.835993561142857,0,0,0,0,0,0,1,0,0,0,0,0,7.6696928571428575,8.246792857142855,8.430845714285715
1025,218.66291884,7.670346664,2.252555032,2.7240915184,3.5307313818,49.381370442,10.597994286,1.3274730754000001,2.8249150127999996,46.835566692,0.64167889016,0,1,0,0,0,0,0,0,0,0,0,0,5.190674,6.500972,7.6897220000000015
1026,103.24122310000004,90.351346382,1.2871447179233333,4.4089901016666655,17.662443755333335,16.092981039333335,4.406399817133334,0.7479100917,7.495562276933332,-34.07348502033334,24.501732011333328,0,0,0,0,0,0,0,0,1,0,0,0,5.625705000000001,6.490598,7.279423666666667
1027,192.5581204,18.52166578454545,2.9054904785000004,2.4659997819545447,16.881328342272724,5.0837651939545445,5.227346776272729,5.314537328636363,11.388980704545455,42.06322099772728,-6.843520456590909,0,0,0,0,0,0,0,0,0,1,0,0,6.2443849999999985,7.0335,7.645510909090907
1028,191.96513078666663,18.208151666,2.519088200133333,1.6324004748000005,16.654271078666667,6.540422676333335,6.770664810733331,6.740656595666668,10.243592094066663,42.047984818666656,-6.8366607299333335,0,0,0,0,0,0,0,0,0,1,0,0,6.633232666666666,7.233862666666666,7.725590666666666
1030,184.36850892,33.592183098,1.2627101688200002,6.837875572000001,1.3818186332,8.350697417000001,12.286616085999999,3.8357914496000007,4.1702326156,46.409258308000005,-0.030368154316,0,1,0,0,0,0,0,0,0,0,0,0,5.642322,6.9905339999999985,8.098310000000001
1031,118.02051638,17.251242350000002,5.806594640599999,7.0461697092,1.3610054128999998,34.129503294,7.2281782676000015,2.5291899254,5.1339665468,50.141353054,2.7886116994,0,1,0,0,0,0,0,0,0,0,0,0,5.798163999999999,7.141242000000001,8.3461
1034,285.1024639583333,4.6158281612500005,4.926844933,5.696167791249999,2.29169706625,9.137830545333332,4.28756187125,3.0616013743333337,5.115569952583333,48.5835799325,3.7093774465833342,0,1,0,0,0,0,0,0,0,0,0,0,5.140529166666666,6.3599975,7.4810324999999995
1036,240.7472684,14.80741528,7.862178958999999,11.73171739,1.889969386,7.509363992999999,12.26730884,3.69971645,17.6615591,48.13418981,2.586770785,0,1,0,0,0,0,0,0,0,0,0,0,5.23152,6.5144400000000005,7.6279
1037,241.0703295,14.47429121,8.020076447000001,11.5237046,1.725126793,7.176540694,12.0222171,3.695949953,17.79365686,48.13282829,2.590757106,0,1,0,0,0,0,0,0,0,0,0,0,5.23152,6.5144400000000005,7.6279
1038,241.4131659,14.11811525,8.192039037,11.3001733,1.598149068,6.821459087000001,11.75825004,3.438549165,17.94948121,48.1314518,2.595076461,0,1,0,0,0,0,0,0,0,0,0,0,5.29519,6.56133,7.651839999999999
1040,237.7722977,18.02971673,6.119630924,14.33145743,2.036043308,10.70824579,15.10213433,4.138907277,16.16488484,48.14305679,2.545182616,0,1,0,0,0,0,0,0,0,0,0,0,5.29934,6.58286,7.68553
1041,238.24787680000003,17.50058039,6.641412831,13.85975173,2.471089977,10.18291241,14.60273344,3.923052425,16.41447649,48.14193621,2.552231931,0,1,0,0,0,0,0,0,0,0,0,0,5.27155,6.5579,7.66838
1042,238.7346319,16.97012217,7.168584919,13.41314449,2.922763873,9.6557966,14.12296194,3.742574672,16.64816414,48.14054831,2.559123994,0,1,0,0,0,0,0,0,0,0,0,0,5.2575699999999985,6.5467,7.657939999999999
1043,239.154096,16.51373758,7.460266903,13.03470406,3.289987291,9.202767846,13.71381492,3.642667665,16.85949318,48.13934551,2.56505148,0,1,0,0,0,0,0,0,0,0,0,0,5.27369,6.554410000000002,7.657710000000002
1044,239.5971217,16.03373516,7.519417742999999,12.64604428,2.8517862610000004,8.726639166,13.29005508,3.59372559,17.08765744,48.13803729999999,2.57125926,0,1,0,0,0,0,0,0,0,0,0,0,5.26994,6.54715,7.65083
1045,240.0217482,15.57658337,7.61211479,12.28821989,2.455983347,8.273315531,12.89553845,3.5989957230000003,17.30700101,48.13672135,2.577125057,0,1,0,0,0,0,0,0,0,0,0,0,5.23193,6.51841,7.632160000000002
1046,240.3940806,15.1779479,7.720717452000001,11.98679997,2.136914955,7.878099036,12.55934522,3.644625362,17.4998164,48.13551878,2.582202667,0,1,0,0,0,0,0,0,0,0,0,0,5.24421,6.5346199999999985,7.645969999999998
1047,241.04620536363635,7.137744428363637,5.4761189407272735,8.852987771181818,2.6534409508181818,0.6998265028181818,9.66452392163636,7.417731108818183,6.245729017272726,43.46214942454546,1.9142998874545456,0,1,0,0,0,0,0,0,0,0,0,0,6.819181818181819,7.978018181818182,9.038796363636363
1048,329.8350246416667,11.659920884333332,6.678941639666668,7.314818551666666,2.5923640691666665,25.493752242500005,10.314692030166666,2.521303723,3.4023951465833338,47.79230088083333,3.7097429603333336,0,1,0,0,0,0,0,0,0,0,0,0,5.484254166666667,6.630906666666667,7.543193333333334
1049,115.63092524375,10.676654323,6.6860246419375,1.27326424714375,9.005331022875,3.4130819318749994,9.32859691375,0.60415554125625,9.7902544174375,36.955363843125,-3.667552577125,0,0,0,0,0,0,0,0,0,1,0,0,6.193375,6.446551875,6.563831875000001
1050,126.11204944464285,30.684119267678557,9.795522442339287,25.60927250607143,12.49729033144643,8.143471575214285,11.565422921053575,12.056812797982145,11.921880693446429,8.979438461642856,77.94790510214284,0,0,1,0,0,0,0,0,0,0,0,0,5.2420205357142855,6.9648635714285705,6.9648635714285705
1051,298.30165839999995,22.272346934444442,6.254908912666668,14.664216158888891,1.7894495974444444,13.882270176666667,15.014814677777775,1.756486653111111,2.294270844666667,48.15638737222222,3.5731523254444446,0,1,0,0,0,0,0,0,0,0,0,0,5.454158888888888,6.641441111111113,7.491122222222222
1052,416.599948676,26.8495554492,7.732846895880001,1.3865545342999996,2.23124633444,25.039641337600003,16.048644674000002,1.6500284021960006,1.019026606536,47.422161706000004,4.740168828519999,0,1,0,0,0,0,0,0,0,0,0,0,5.8955556,6.904439600000001,7.536638800000002
1053,5.372483224,548.6024701,6.5738271410000015,0.596229372,2.0806949880000003,3.675407892,66.03518301,118.3799585,2.45214243,-29.02214649,134.7722479,1,0,0,0,0,0,0,0,0,0,0,0,5.5702300000000005,6.6304,7.46736
1054,225.924776085,30.508111686,6.3884465814999984,1.5072323033,7.164435402749999,65.5096342655,19.842116769,1.032688250145,1.82198329385,42.9367768055,-7.914125390850001,0,0,0,0,0,0,0,0,0,1,0,0,6.237235000000003,7.088897999999999,8.053106000000001
1055,91.62724001141413,6.320729918878786,3.5577779228888904,2.746662943741414,5.8744420189090905,10.819028910111113,10.925366165020204,1.3716339127313129,17.364494238787874,42.54394793787879,-1.6067423734343431,0,0,0,0,0,0,0,0,0,1,0,0,7.871904242424238,8.685976060606066,9.419726060606065
1056,197.9754847555556,39.04433962,3.950580666888889,4.225930078999999,18.236368930000005,4.744258363777778,26.019153216666666,1.0700992561333331,0.9292638822222222,41.00547514555555,-1.9005779394444444,0,0,0,0,0,0,0,0,0,1,0,0,5.024448888888889,5.879846666666667,6.566025555555557
1057,195.75371701111112,37.68818556777778,1.043185411222222,2.2418907854444448,18.925641716666668,2.3197333209999997,24.417358635555555,0.7331640769333334,0.5594901224188891,41.01137154888889,-1.8633619355555555,0,0,0,0,0,0,0,0,0,1,0,0,5.20277,6.0595655555555545,6.747631111111112
1058,234.08639705,34.304886446,6.3132118484,3.693013935,14.017302461,16.303504952,10.840299860600002,0.56057159453,9.0789852324,41.77190878900001,-6.050462119600001,0,0,0,0,0,0,0,0,0,1,0,0,5.1550970000000005,6.003908,6.562299
1059,65.85299604411765,14.386329365882352,5.397393900411765,1.5090231260588232,6.375533677882353,16.84469636529412,8.73871223,4.161401006841176,7.943784358294118,41.21912889,-7.926066140176469,0,0,0,0,0,0,1,0,0,0,0,0,7.116073529411764,7.702433529411764,8.221855882352942
1060,181.3551646878788,26.07203947181819,5.6231284754545445,0.6640767461121212,5.622724087969696,24.50704736484849,7.686434150090909,1.9251041100303032,1.8027468334272734,42.32431982545453,-7.4113060175454555,0,0,0,0,0,0,0,0,0,1,0,0,6.622409393939393,7.305447878787879,7.8726469696969685
1062,212.81200094347824,23.95866849130434,8.535365734173912,1.760394652452174,6.5920142880000006,6.548533704130437,10.276067410652177,4.064359393043478,3.0813021376521736,42.66995541956522,-6.21638435152174,0,0,0,0,0,0,0,0,0,1,0,0,5.10864304347826,5.6590865217391295,6.347397826086956
1063,139.05120523125004,23.630924996875,4.381135051125,2.755498302125,2.6313764469375,15.627747816875004,10.0412195260625,3.1012128755624997,3.4766802338125,40.20343711375,-7.214611843375,0,0,0,0,0,0,1,0,0,0,0,0,6.2773737500000015,6.830985625000001,6.900138124999999
1064,67.52687375333333,19.737978523333336,1.0611867416666667,0.4878825867,7.892920959,16.79752661666667,7.268388082333334,0.9440023912333334,2.780162407666667,55.86203054,-2.297618131333333,0,0,0,0,0,0,0,1,0,0,0,0,7.186356666666666,8.290486666666666,9.467783333333337
1065,243.48484727142858,65.43256082857144,4.960179121714286,0.4130473720142857,2.430212482285714,37.81896179857143,6.716969578285713,6.327733485285712,1.3791868978571429,43.450060358571434,-6.826488219571428,0,0,0,0,0,0,0,0,0,1,0,0,7.557812857142857,8.112974285714287,8.753361428571427
1066,227.61361213333333,21.95848971166667,9.022082620166666,11.975826268333336,2.324779764666667,21.87200369666667,4.125715987833333,4.674109242166667,4.579149310666668,43.31664394666666,1.6304261365000003,0,1,0,0,0,0,0,0,0,0,0,0,6.6248233333333335,7.649086666666666,8.813899999999997
1068,198.98377104285717,30.6501469,6.456652313999999,4.336337335,25.9713311,3.482963372142857,17.435601877142858,0.5782777068657142,0.5684119961285715,41.074088225714284,-1.8514964387142856,0,0,0,0,0,0,0,0,0,1,0,0,6.082730000000001,6.679892857142856,7.081387142857142
1070,72.74181771,44.605871575,2.6240039876666668,5.2849167785,2.257714667166667,31.50021268666667,4.0429194345,2.3655356284999995,4.340927642666666,47.95284598333333,-2.342947748333333,0,1,0,0,0,0,0,0,0,0,0,0,5.45593,6.701316666666666,7.708018333333333
1071,103.275954075,31.699568625,3.860470210625,3.42392519675,6.1252929778750005,23.87782064625,4.9132183925,5.433319812125001,34.97409124625,39.93288937625,-7.982737910499999,0,0,0,0,0,0,1,0,0,0,0,0,6.33051875,7.072018750000002,7.47681875
1073,207.65895610666664,38.13929666066667,2.1491988536,8.222294472133333,2.478338792866667,36.59850174266667,11.871373965999998,4.8458396481333335,4.067512228866667,49.56071929866667,4.2551185832666665,0,1,0,0,0,0,0,0,0,0,0,0,5.2847979999999986,6.5408079999999975,7.650754666666665
1074,301.0959703333333,24.007411046666665,9.767458028666669,4.512584386,6.241192456666668,10.155740738333334,6.373793943,4.868916256666666,8.399391089666668,48.60460908333334,4.037795835333333,0,1,0,0,0,0,0,0,0,0,0,0,5.2702599999999995,6.42964,7.487239999999999
1075,203.719655375,9.476778867,5.556455152749998,0.23222811752500006,3.777570018,8.2917196155,7.03095322325,1.32825913175,7.942071815,43.03274652,2.88838592625,0,1,0,0,0,0,0,0,0,0,0,0,8.383225,9.321315,10.2697675
1076,203.384269,9.9730342825,6.0782089995,0.380279123,4.2583509315,8.799141366499999,7.527630881,1.261756198,8.242107990000001,43.031093775,2.882314388,0,1,0,0,0,0,0,0,0,0,0,0,7.91033,8.890015,10.013935
1077,198.4840699104477,23.207963110373136,4.009272730813434,4.2588240817835805,2.6768257242507456,1.5039608791365668,22.37471316447762,4.062820781619403,18.330545955149255,41.55840978328358,-1.1167944628507458,0,0,0,0,0,0,0,0,0,1,0,0,6.523887089552237,7.273232462686565,8.07972529850746
1078,209.61754048333333,20.229085068333333,4.192897755666666,10.959804686666667,1.4216870361666665,15.876465616666666,13.79237359,9.986489851,19.487033796666665,48.278874485,2.218601201333333,0,1,0,0,0,0,0,0,0,0,0,0,5.5387,6.819146666666668,7.90267
1079,168.6434496,22.55516837,7.557312362999999,7.752768551,1.152703614,42.79779731,9.629555147,1.905141779,9.211221706,49.71141626,2.42809262,0,1,0,0,0,0,0,0,0,0,0,0,5.76812,7.0693800000000016,8.22741
1080,167.3401112,20.32042188,7.752039525,7.547963491,0.9644141121,41.14640192,8.698467643999999,2.574791116,11.21335103,49.72668809,2.400821857,0,1,0,0,0,0,0,0,0,0,0,0,5.71771,7.00978,8.183860000000001
1082,167.4191584,20.29378459,8.875855801,8.602922437,1.298354925,39.95104158,9.530702802,1.934324423,12.34914106,49.72415695,2.384694152,0,1,0,0,0,0,0,0,0,0,0,0,5.7681,7.08248,8.26871
1083,168.3751604,22.09258559,7.525095771,7.640104169,1.125275452,42.45275301,9.38885311,2.373416557,9.596857162000001,49.71453271,2.422524397,0,1,0,0,0,0,0,0,0,0,0,0,5.65319,6.97699,8.161389999999999
1084,168.0551003,21.54417755,7.53335068,7.5503298710000015,1.386791535,42.04818021,9.131982536,2.904621054,10.07242233,49.71826204,2.415905682,0,1,0,0,0,0,0,0,0,0,0,0,5.71133,7.01362,8.17901
1085,168.3818228,21.67807324,7.980307034,7.97985955,1.1147223,41.63908971,9.503612986,3.122594337,10.44266701,49.71591086,2.41075806,0,1,0,0,0,0,0,0,0,0,0,0,5.73677,7.03821,8.21809
1086,168.2756553,21.40098785,8.11889785,8.061486733999999,1.007560705,41.30987851,9.4724643,3.41774541,10.80596496,49.71751005,2.40571892,0,1,0,0,0,0,0,0,0,0,0,0,5.74104,7.0412,8.2164
1087,167.8383334,21.17083936,7.572803493999999,7.521889599,1.537888701,41.77058406,8.979605735,2.8747646280000003,10.411466099999998,49.72080945,2.411320597,0,1,0,0,0,0,0,0,0,0,0,0,5.72738,7.02554,8.198089999999999
1088,167.579633,20.72947595,7.648589019,7.517768341,1.411899274,41.44716809,8.820429623999999,2.921370965,10.82084808,49.72385204,2.405908085,0,1,0,0,0,0,0,0,0,0,0,0,5.70581,7.01072,8.18928
1089,168.16880480000003,21.12988953,8.269193844,8.157316871,1.057328089,40.98934039,9.45522474,3.102246843,11.16471238,49.71911053,2.400782114,0,1,0,0,0,0,0,0,0,0,0,0,5.72688,7.0346,8.22151
1090,168.0707942,20.87160664,8.439222402999999,8.275897676,1.211388157,40.67061261,9.461347546,2.735659163,11.52373738,49.72063435,2.395872592,0,1,0,0,0,0,0,0,0,0,0,0,5.74256,7.03472,8.21889
1091,418.68830730000013,38.77864272666667,3.4937968363333334,1.8334672463333328,2.6906289773333327,36.770903853333344,5.088148518,0.8248812844666666,1.3691603203,47.78404481166667,5.279096529333334,0,1,0,0,0,0,0,0,0,0,0,0,5.755063333333332,6.779275000000001,7.5753416666666675
1092,334.0306643,20.486743193333336,0.9057584368333336,2.3793310241666665,1.5071433523833333,18.731525443333336,25.426804606666664,1.1716187030666667,1.1859825030999998,48.69760861666666,5.430439498166667,0,1,0,0,0,0,0,0,0,0,0,0,5.816015,6.975415000000001,7.866761666666666
1094,272.96573535,25.70864780250001,6.913358477999999,0.9402417047416666,6.844844652750001,20.562543639166666,14.6339408,5.509433539833332,0.7656479618333331,43.76321275083333,2.902423043,0,1,0,0,0,0,0,0,0,0,0,0,12.362935833333333,12.476844166666664,12.66805666666667
1096,33.66235306,18.18481095,3.325082689714286,1.9435986269999999,1.591364195,26.65477528285714,3.5299366944285713,2.875581176571429,0.7804101233857142,48.53621681285715,-4.621989702285714,0,1,0,0,0,0,0,0,0,0,0,0,6.2175600000000015,7.247888571428572,7.956944285714287
1097,46.8157783325,15.88507555875,3.976338047250001,3.609980220875,2.5223941073750002,20.085438575,6.9158314963750005,2.697279410875,0.6234092657625,48.5536345025,-4.445236866,0,1,0,0,0,0,0,0,0,0,0,0,5.83864,6.869502500000001,7.6271200000000015
1098,95.63970505625,46.57891838125,4.28196446975,6.979847157125,2.2915664437500003,8.6022602065,20.565711191250006,2.7896934035000003,3.294981716125,48.11417459625,-2.60878753475,0,1,0,0,0,0,0,0,0,0,0,0,5.5681175000000005,6.860281250000001,7.938306249999999
1100,305.96884835,17.359073536666667,3.725621975333333,0.3909866739166667,4.085890698333333,17.642927611666668,2.5064955405,1.6330957598,1.1212431608,44.24759412166667,2.701038714,0,1,0,0,0,0,0,0,0,0,0,0,6.687078333333332,7.719338333333333,8.475986666666666
1101,143.16663125,10.745836402375,1.0113590592625,9.616384832,1.7628649757500003,69.3783678875,5.537585168375001,2.753397695625,2.027851961,49.9339429825,3.214134346375,0,1,0,0,0,0,0,0,0,0,0,0,5.7649862500000015,7.088358750000001,8.2203875
1102,13.37711393383333,17.256024798166678,5.2674706675166645,11.889890378341669,2.8943999162500003,108.20001816749996,8.104468000808332,8.356148807616666,14.350642594833324,10.920585442666669,77.09221618466674,0,0,1,0,0,0,0,0,0,0,0,0,6.728333333333336,8.182636416666664,8.182636416666664
1104,76.544089068,35.160610221999995,5.523646391200002,6.753021201599998,2.4233337178,16.854029684,5.037425257600001,1.399913205,2.9880178486000006,47.685463764,-1.297909409,0,1,0,0,0,0,0,0,0,0,0,0,5.654908000000002,6.93185,7.962675999999999
1106,424.7965363,14.369217717142856,4.176294197,1.159475584214286,6.237335798857143,20.965566812857144,8.165589232857142,2.9072929098571434,0.8659777766285714,47.03391568571429,4.650809741571428,0,1,0,0,0,0,0,0,0,0,0,0,5.312831428571427,6.329505714285713,7.053747142857143
1107,12.235791326,228.36908058666668,1.52484163534,4.963075332200001,1.0988901163866664,5.729786609933332,0.6095426156666667,1.5128377076733337,1.3897659559066666,-38.405139082,141.55606369999998,1,0,0,0,0,0,0,0,0,0,0,0,6.692557333333332,7.6991933333333336,8.553619333333332
1108,22.729750987142857,188.89152210476192,2.2801212634238097,2.2516530979666665,8.067186376428571,13.650671100952382,0.8170603141666668,1.0122335749238096,1.2308319760238091,-38.309923957619056,142.01296385714284,1,0,0,0,0,0,0,0,0,0,0,0,6.488197142857143,7.470204285714284,8.27285380952381
1109,9.37391457224138,243.03174316551724,2.1882972461379318,2.413931234965517,2.680825379206896,7.265005296586205,0.8108736682482757,0.8702367866724137,1.4244908858172418,-38.36592787586207,141.38311144827588,1,0,0,0,0,0,0,0,0,0,0,0,7.17031931034483,8.15495827586207,9.064469999999998
1111,11.894733074695651,226.2956044652174,3.689203061565217,2.831288203426088,1.5115425586652176,6.6908718451304345,1.805340754373913,1.4797316839173913,1.5345778838865216,-38.38088042565217,141.58047541739128,1,0,0,0,0,0,0,0,0,0,0,0,6.090961739130433,7.246833043478262,8.318933043478259
1112,17.223683029807688,54.42543134173078,4.618535983788463,7.455405741846155,5.798770602538463,42.21939707115385,9.073387796096156,4.02427772398077,1.122477349003846,39.74154025942308,28.047163194230762,0,0,0,0,0,0,0,0,0,0,0,1,7.112970384615385,7.770082884615383,8.40453980769231
1113,138.28556061142856,12.677035196857144,5.512915022314286,3.0161645159142862,9.554585117742855,3.4868923232285702,23.049622512571432,5.3065072415428585,5.839118969314287,42.14855885057142,-2.1920173586285716,0,0,0,0,0,0,0,0,0,1,0,0,6.866959714285716,7.629417142857141,8.133676857142857
1114,91.13067787384615,13.262089816153846,6.414419930769231,3.658939643000001,12.632960150769227,1.1305876125846153,21.865003660769233,3.3659997869230764,6.757356200153847,40.32376127076923,-0.956268080453846,0,0,0,0,0,0,0,0,0,1,0,0,5.508453076923076,6.042278461538463,6.80047153846154
1115,92.08260600769228,30.158119092307693,2.907525735153846,4.891981051076924,1.5911701406153846,7.571567343,5.743839012384616,1.341726163130769,21.98894762230769,36.86627916076923,-4.831069346615385,0,0,0,0,0,0,0,0,0,1,0,0,6.300725384615387,6.8151684615384625,7.323683846153847
1116,57.16287307043477,23.93269128260869,9.590410196695654,1.4975360100913044,6.720621866478258,10.186705967130436,35.01315966130435,3.3420730757391306,10.352249440478259,41.65643018913043,1.5993969254347824,0,0,0,0,0,0,0,0,0,1,0,0,5.029066086956521,5.4725,5.779331739130435
1117,258.68956907608697,22.598406290000003,4.368028441456522,1.4010030444826087,6.011534519086957,44.83414640869566,32.71369357173912,2.154246625326086,1.369598143773913,43.07657196304349,-7.292178292956524,0,0,0,0,0,0,0,0,0,1,0,0,7.657223260869562,8.192640652173916,8.783096304347824
1119,50.36380127285714,34.31099281,5.291309487714286,12.662341314285715,3.12070837,19.635046168571428,3.137679154142857,2.7702359785714283,4.045237845571428,47.53520296857143,-1.5703287188571429,0,1,0,0,0,0,0,0,0,0,0,0,5.297797142857141,6.5612499999999985,7.606264285714286
1120,308.68267772,16.788232565999998,9.854490200399999,3.9637971152000007,2.6920346060000004,10.1260111618,8.7931658984,5.257450536,3.4296781151999998,48.62360545599999,4.4489359838,0,1,0,0,0,0,0,0,0,0,0,0,5.5514980000000005,6.739822000000001,7.706814
1121,304.77819189090906,13.04132069818182,8.773376808,5.555342285636363,3.750936548363636,8.887346710727273,11.66459625909091,5.027444584727274,2.0696478444272723,48.66325833272727,4.456788513454545,0,1,0,0,0,0,0,0,0,0,0,0,5.612170000000001,6.7886799999999985,7.729902727272727
1122,130.36473042777777,24.44709048222223,6.765288089166668,2.7746702473888893,1.4821094932388892,26.387667199444447,7.143896415222223,1.950765626516667,1.2978395814777777,49.89002537500001,1.8074239138333332,0,1,0,0,0,0,0,0,0,0,0,0,5.670543333333334,6.940941666666667,8.095410000000001
1123,69.92346659476189,25.999961404285713,5.154751034047619,1.8551055951904758,4.442105957523808,14.77173648047619,6.984035192428571,1.787634092238095,5.2748225312380965,55.79904321380952,-2.4315325420952383,0,0,0,0,0,0,0,1,0,0,0,0,7.1488299999999985,8.315911428571429,9.464682380952384
1124,236.11067428214284,23.810630976785717,4.449612605642856,2.161400663528572,17.013719922857145,2.136133232902857,26.161953203928572,1.7555604030321432,1.6557448877071432,41.29404648714286,-2.468134723928572,0,0,0,0,0,0,0,0,0,1,0,0,5.548561785714287,6.544501785714287,7.454928214285713
1125,238.4387460861112,29.309477583611113,8.153206185611111,1.841361104613888,10.226843877138892,2.8088946527777767,23.015042903333324,1.334866326125,0.8815222939024998,41.260640647222225,-2.3970464070555564,0,0,0,0,0,0,0,0,0,1,0,0,5.708413611111111,6.682743333333335,7.540655555555554
1126,321.9990542428572,22.82183278571428,6.993665698000001,0.4270749024199999,7.180194746571428,82.21629275428573,17.80751092857143,1.3251009874571429,1.4915203292857142,45.117121181428566,3.2676263848571425,0,1,0,0,0,0,0,0,0,0,0,0,6.028881428571429,6.894302857142856,7.984007142857143
1127,128.48524817647058,15.572981478823532,3.792807853294118,1.6834410405235292,7.6380390504705895,1.6637873448176472,13.208456558235294,2.3858883622941174,18.25335012470588,40.422071657647045,-7.256490432882352,0,0,0,0,0,0,1,0,0,0,0,0,6.306831176470588,6.83489411764706,7.001505294117647
1128,37.50367599466957,88.06355116287418,16.712056245583575,2.038860121206232,12.099488130678358,15.141782047527744,30.101086499661164,110.31286952407012,4.324538649103161,26.653371428527517,71.36066370636411,0,0,1,0,0,0,0,0,0,0,0,0,5.166478389261735,6.437718270825091,6.437718270825091
1129,98.80489089625,38.21311533375,10.8890699425,0.3656484399625,9.814975143000002,68.9756602325,14.14142824625,2.4807218005000005,18.390956984999995,9.79945184775,77.21867286625,0,0,1,0,0,0,0,0,0,0,0,0,7.73882875,8.810952499999997,8.810952499999997
1130,123.89259506666666,22.15977882,3.2942889078333337,1.824868746,1.1695323870666667,32.94511801833333,3.666579068,2.7748764346666666,1.0662024291166663,49.9336981,1.6892340968333337,0,1,0,0,0,0,0,0,0,0,0,0,5.721679999999999,7.022444999999999,8.155898333333333
1131,289.20038228333334,11.630977668333335,3.2987623324999995,2.4001475775,1.2469798215666663,9.335427766666664,11.290481123333334,1.5291594641833337,0.8540264743666667,49.10295877833334,5.2509410085,0,1,0,0,0,0,0,0,0,0,0,0,6.218733333333334,7.255908333333332,8.101858333333334
1132,118.4255029,5.645967187730769,1.86622963685,13.020261607692307,2.554126319038461,12.532421702307696,2.9956343425769227,2.6852944209230776,6.023552152192308,42.303505445384616,-2.0076435009615383,0,0,0,0,0,0,0,0,0,1,0,0,6.044524230769231,6.7540496153846155,7.196815769230769
1134,106.82162099574468,20.24209019297871,3.0608901836297875,7.353469834404254,3.345547156995744,67.52864362978724,8.734115410127659,5.625329500829788,8.332836319638298,9.91447934693617,77.33558220191487,0,0,1,0,0,0,0,0,0,0,0,0,5.299147446808512,6.753340425531915,6.753340425531915
1136,80.03549644974359,14.286053605897438,9.789635754230767,0.8021178684692308,25.415553441282054,9.462193855743589,9.418981866615388,2.7348076036666664,2.1526632158717947,40.68426232282051,-0.26138556700769233,0,0,0,0,0,0,0,0,0,1,0,0,6.93555794871795,7.235066923076924,7.657908205128207
1137,300.58808232716063,20.855320607777774,7.279940190012345,1.125439001558025,9.663321424382714,12.612745594135802,11.309323625802472,1.6307446214740742,0.7148536138111111,43.58856610481482,-7.694689093493829,0,0,0,0,0,0,0,0,0,1,0,0,7.6910219753086375,8.336931234567903,9.097396172839504
1138,195.60757915555558,38.730568700000006,3.8211043512222216,6.9064953254444434,1.6923368361111109,47.474295912222225,17.693727256666666,2.763206873222222,1.8398568041111112,49.64610224111111,4.146920799111111,0,1,0,0,0,0,0,0,0,0,0,0,5.445617777777778,6.62514888888889,7.740958888888887
1139,129.85487012500002,51.0347150075,2.771283019625,3.433868348875,3.492828357625,33.327207703750005,7.845091925375001,4.28892589325,0.361613736325,48.27463808375001,-3.3342748932500004,0,1,0,0,0,0,0,0,0,0,0,0,5.36450625,6.62062125,7.66538375
1140,71.1626616275,3.7626399445,0.6896354907,0.903977016775,3.6822133525,95.4451436025,0.936758011125,0.591856829,2.0920312655,43.90804522,141.6264785,0,0,0,0,1,0,0,0,0,0,0,0,5.4434474999999996,6.285047500000001,6.7171899999999996
1142,44.40327959512821,51.50832479820514,24.762495622820506,4.831746585564104,12.968406847948721,0.6442763663428206,4.837648981487178,0.9044893657205128,1.1039826040102567,55.55531825461539,-5.587487287487181,0,0,0,0,0,0,0,1,0,0,0,0,6.631843076923079,7.808917435897434,9.16627230769231
1144,308.6310792821428,28.11692497178571,5.962433690964285,0.4817696830496429,4.64951142325,7.759134301785715,5.5901475003571415,1.409141873653571,1.7811273111392854,43.65753114107143,-7.664694422642857,0,0,0,0,0,0,0,0,0,1,0,0,6.867227499999998,7.732998214285715,8.696036428571428
1145,290.2739731846154,14.040902831538462,4.2258561793076925,1.0251934709769233,3.902875032769231,22.188423651538464,7.2095766633076925,2.7646567060000002,1.3115571339230772,43.49639957,-7.714510628846155,0,0,0,0,0,0,0,0,0,1,0,0,7.364908461538461,8.136133846153845,8.92941076923077
1146,77.69255693333331,25.524513321666664,14.968910291666665,11.584370626666667,4.532761763833333,29.60314524,6.398766640000002,12.052560809999996,7.366290441166665,22.036355916666665,71.47777995333334,0,0,1,0,0,0,0,0,0,0,0,0,4.835343333333333,6.301798333333332,6.301798333333332
